"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
210.793703863636,1.29361609981668,0.227613079310218,5.68339966990029,1.32043200464268e-08,1.13524468438759e-06,"ENSMUSG00000051590|Map3k19"
44.5561365854687,1.28352889940116,0.391524799864012,3.27828249921071,0.00104440815913902,0.0146121172405539,"ENSMUSG00000051054|1700014D04Rik"
52.1600913660292,1.28249606851497,0.435088601700671,2.94766643736921,0.00320182342485431,0.0329982780570657,"ENSMUSG00000041372|B4galnt3"
778.024841606063,1.26235197393732,0.360724811691759,3.49948751242542,0.000466153438802796,0.00790594411297671,"ENSMUSG00000031530|Dusp4"
51.6407427996176,1.25004974199728,0.422303468827335,2.96007452997829,0.00307564626422381,0.032119512129149,"ENSMUSG00000029797|Sspo"
134.756313098558,1.2469717569036,0.3485763161217,3.57732783104012,0.000347124710006191,0.00642698810093552,"ENSMUSG00000085609|1700016P03Rik"
199.765731575867,1.21470916716341,0.232760040310604,5.2187186664105,1.80165184747507e-07,1.12147984355196e-05,"ENSMUSG00000035711|Dok3"
1742.7980567338,1.1879506943996,0.142790940953071,8.31951023272565,8.83275308395046e-17,3.40885384019928e-14,"ENSMUSG00000016179|Camk1g"
564.59201549434,1.18210752799553,0.176621869227005,6.69287180103512,2.18832842654676e-11,3.42384682737275e-09,"ENSMUSG00000061143|Maml3"
52.7662727890228,1.18177526374655,0.419855629243411,2.81471815889699,0.00488200288977217,0.0449553256557122,"ENSMUSG00000056031|9330154J02Rik"
116.971427967978,1.17362983704116,0.30416011729031,3.85859213724912,0.000114042074077069,0.00260601144802165,"ENSMUSG00000054944|5330416C01Rik"
5130.17221117944,1.17035767243762,0.0752679148040544,15.5492240682424,1.61045100676899e-54,1.39843513172785e-50,"ENSMUSG00000033316|Galnt9"
164.458606219513,1.15224041592313,0.227164888821301,5.07226456474769,3.93109337667657e-07,2.22465215360949e-05,"ENSMUSG00000010797|Wnt2"
63.5701756667552,1.14688876323295,0.352264646381794,3.25575891595412,0.00113089732383199,0.0155259239707432,"ENSMUSG00000027654|Fam83d"
101.325591469145,1.13877257082943,0.320604474887815,3.55195469816167,0.00038238068810302,0.00687453976219994,"ENSMUSG00000028214|Gem"
89.051249885403,1.13728888965193,0.320822824598895,3.54491265100546,0.00039274321403285,0.00702448135747529,"ENSMUSG00000026205|Slc23a3"
1686.70323472514,1.13278031759834,0.0933391560168375,12.136174848142,6.79280028115886e-34,1.47463203103607e-30,"ENSMUSG00000026773|Pfkfb3"
157.362930444566,1.12704400916343,0.226963888216286,4.96574154602696,6.84390505995019e-07,3.6017605810956e-05,"ENSMUSG00000079495|Nat8f6"
12619.3884045739,1.11523467730642,0.0945479303196998,11.7954425182594,4.12029056350431e-32,7.15570862163794e-29,"ENSMUSG00000026864|Hspa5"
5608.22356280617,1.10997874765138,0.0816128280288625,13.6005426409049,3.97473406377017e-42,1.72573016213741e-38,"ENSMUSG00000007682|Dio2"
353.328707845592,1.10840877417223,0.166949102628171,6.63920174905571,3.15386471307877e-11,4.6027872665579e-09,"ENSMUSG00000044017|Adgrd1"
12885.1144219188,1.09413804161188,0.108527034567072,10.0817095572226,6.65578684419166e-24,5.5043357201465e-21,"ENSMUSG00000007617|Homer1"
2216.65637803299,1.09306692098588,0.131732067591115,8.29765250765415,1.06188737957701e-16,4.00908654806826e-14,"ENSMUSG00000048482|Bdnf"
417.68639879802,1.08639803478435,0.237400395890733,4.57622671903371,4.73437459004845e-06,0.000199567678411096,"ENSMUSG00000049649|Gpr3"
601.254471518214,1.08509799182677,0.145451664736477,7.46019644252751,8.63935762314797e-14,2.1744887513219e-11,"ENSMUSG00000023272|Creld2"
158.901692330535,1.0829239572974,0.26266774414578,4.12279003201998,3.74310865616512e-05,0.00107271564408613,"ENSMUSG00000105843|Gm19439"
262.17167849657,1.08179596340833,0.183050264549124,5.90983010089018,3.42460758723544e-09,3.32263463505686e-07,"ENSMUSG00000070720|Tmem200b"
9549.8767262138,1.07953164421259,0.131384599317882,8.21657675113567,2.0939447501027e-16,7.42153846429255e-14,"ENSMUSG00000033730|Egr3"
6596.57881629743,1.07443526083411,0.0846416717191202,12.6939276955632,6.38991322208277e-37,1.84956038213186e-33,"ENSMUSG00000055805|Fmnl1"
180.705774733438,1.06788516929982,0.216764174581291,4.92648368376639,8.37225998714216e-07,4.32922969857758e-05,"ENSMUSG00000023905|Tnfrsf12a"
137.869035514229,1.06504669146952,0.259267665650733,4.10790404116292,3.99265912848063e-05,0.00112201474246478,"ENSMUSG00000048721|Fndc9"
74.1382803504926,1.05965578261298,0.366051993823552,2.89482314122777,0.0037937221140816,0.0374137262664708,"ENSMUSG00000057606|Colq"
169.469591216048,1.05706609225516,0.246647593198277,4.28573447057882,1.82136431760099e-05,0.000611830446881554,"ENSMUSG00000004328|Hif3a"
1465.0123042194,1.05671391586301,0.144384116279275,7.31876845662902,2.50256966992517e-13,5.572067622768e-11,"ENSMUSG00000021676|Iqgap2"
635.681880887788,1.05534610552831,0.161067302635204,6.55220574419459,5.66933566299193e-11,7.87674819673447e-09,"ENSMUSG00000024427|Spry4"
1755.12687103341,1.05449507200724,0.0953580829143418,11.0582662715071,1.99924530702739e-28,2.67083794208805e-25,"ENSMUSG00000032575|Manf"
56.7963186755508,1.03125855911947,0.352303824043731,2.92718525527971,0.00342045072817541,0.0347792551500131,"ENSMUSG00000051159|Cited1"
824.914597799703,1.02080178067919,0.197543224918181,5.16748565333988,2.37264172840048e-07,1.42088513438383e-05,"ENSMUSG00000032487|Ptgs2"
236.391155409506,-1.00643590457621,0.194433613177962,-5.17624441641699,2.26396829895942e-07,1.36049610546811e-05,"ENSMUSG00000091890|A830073O21Rik"
71.535906588258,-1.00718444837145,0.307529555835213,-3.27508179054876,0.00105631386042841,0.0147113093937932,"ENSMUSG00000101856|1700096K18Rik"
63.9494348949051,-1.01121214538421,0.340888241798397,-2.9664037106397,0.00301304692881578,0.0316752941965761,"ENSMUSG00000078451|Ppil6"
172.302755098109,-1.01541005816749,0.203379502865213,-4.99268630251514,5.95452293923827e-07,3.21155900266307e-05,"ENSMUSG00000045259|Klhdc9"
73.2979067497997,-1.01860570825264,0.319977978344233,-3.18336190985251,0.00145575532917556,0.0186572892863899,"ENSMUSG00000119996"
213.541051900863,-1.02541732496134,0.248843634986481,-4.12072956986441,3.77674527491845e-05,0.00107879498666955,"ENSMUSG00000020905|Usp43"
231.200282629903,-1.02577293357271,0.17664962681209,-5.80682196778072,6.36697739834695e-09,6.07556574049953e-07,"ENSMUSG00000097343|9030407P20Rik"
153.033490911329,-1.0301968132321,0.345066495876763,-2.9855022888111,0.00283113019332774,0.0302811354494388,"ENSMUSG00000027318|Adam33"
47.1295000217001,-1.03229360191839,0.371011366469415,-2.78237729410237,0.00539622666640428,0.0482327681499965,"ENSMUSG00000028307|Aldob"
307.045645604309,-1.03955592719651,0.197651075758402,-5.25955107103597,1.44407519058206e-07,9.22031390986712e-06,"ENSMUSG00000034898|Filip1"
109.64070023448,-1.04070247921651,0.2909915943417,-3.57640048528154,0.000348357841605671,0.00644295062317964,"ENSMUSG00000002007|Srpk3"
54.5951566084482,-1.04186871701324,0.362572644748968,-2.87354474228078,0.00405893581124094,0.0394027603319293,"ENSMUSG00000097638|Carlr"
389.114300524924,-1.04394702362801,0.170155456823551,-6.13525444976216,8.50229975073155e-10,9.22871498568468e-08,"ENSMUSG00000106019|Gm43672"
58.4685525234234,-1.0537594029134,0.345180445648618,-3.05277838358808,0.0022673331731653,0.0257970225795313,"ENSMUSG00000105218|Gm38413"
294.429142147932,-1.060201690182,0.162260074231191,-6.53396527275962,6.40508028860173e-11,8.75882121040522e-09,"ENSMUSG00000120104"
69.306629289407,-1.0604739776261,0.312301545358543,-3.39567316712637,0.000684600531063037,0.0107015818388585,"ENSMUSG00000042918|Mamstr"
131.56021203887,-1.0669635279059,0.282564886623001,-3.77599474817069,0.000159370348608382,0.00344680553459748,"ENSMUSG00000056870|Gulp1"
1199.6104349,-1.06870159119493,0.128843473865464,-8.29457293514804,1.08975999231302e-16,4.02677910351068e-14,"ENSMUSG00000031285|Dcx"
61.0737787115187,-1.07341198245979,0.378575178676205,-2.83539979090356,0.00457683710260233,0.0430118668619559,"ENSMUSG00000053914|Kdm4d"
109.885444940429,-1.07621078263197,0.352548298933198,-3.05266196401614,0.00226821290257064,0.0257970225795313,"ENSMUSG00000024869|Gm49405"
133.272739846327,-1.088237690227,0.293026979683311,-3.71377984171666,0.000204186444036618,0.0042115272845415,"ENSMUSG00000046854|Pip5kl1"
100.136880143313,-1.09402912701203,0.392735992629375,-2.78566046286585,0.00534187933876378,0.0479196376427224,"ENSMUSG00000016024|Lbp"
124.96151260734,-1.10733753196831,0.311393189661214,-3.55607498408382,0.000376436678233899,0.00678875990746431,"ENSMUSG00000039103|Nexn"
113.628729907334,-1.12407656120738,0.291567597863591,-3.85528628504626,0.000115594275969032,0.00263801023752191,"ENSMUSG00000110631|Gm42047"
84.2248264830327,-1.13553270874295,0.310958153529739,-3.65172193059847,0.000260487852095804,0.00513935203765268,"ENSMUSG00000052525|Spdya"
161.446240931705,-1.14358866263651,0.226847315203903,-5.04122634913528,4.62557953540382e-07,2.56653162272709e-05,"ENSMUSG00000030889|Vwa3a"
53.9572484257,-1.1471913010433,0.363206836202132,-3.15850690763119,0.00158579551181503,0.0197685441430226,"ENSMUSG00000021763|Cspg4b"
1389.07897107006,-1.15735572667936,0.105081799709094,-11.0138552050246,3.27675515534081e-28,4.06481477020028e-25,"ENSMUSG00000045193|Cirbp"
61.0882497980203,-1.15771612859288,0.38483604520057,-3.0083359992682,0.0026268253717935,0.0288005531767283,"ENSMUSG00000106535|Gm43031"
140.664245978613,-1.15776715913989,0.310191013307733,-3.73243295089048,0.000189639184906509,0.00398242288303669,"ENSMUSG00000074715|Ccl28"
243.65493548253,-1.16853699328443,0.187177407723977,-6.24293822365373,4.29426539007035e-10,5.07336782512597e-08,"ENSMUSG00000114230|Gm48239"
360.415515414312,-1.17523794673446,0.267542416925721,-4.39271634097835,1.1194314392552e-05,0.000406718949906801,"ENSMUSG00000037593|Rskr"
266.618593223193,-1.18606119419743,0.172811229160553,-6.86333405507751,6.72716621676208e-12,1.13427859889813e-09,"ENSMUSG00000084898|Gm12371"
61.3500768926163,-1.20043927269669,0.328243560978198,-3.6571601560721,0.000255025047669189,0.00504444191670936,"ENSMUSG00000097825|9630001P10Rik"
74.2548847085531,-1.20124812154394,0.32228572775765,-3.727276817071,0.00019355983131479,0.00404032883466821,"ENSMUSG00000042988|Notum"
90.4934525169752,-1.2062953248622,0.308051360506202,-3.91589026868756,9.00712112201822e-05,0.00214871802920454,"ENSMUSG00000097286|Gm26684"
218.69477308929,-1.20706456509225,0.216712721781167,-5.56988327760069,2.54910047412262e-08,2.02147159516381e-06,"ENSMUSG00000042672|Dcst1"
56.7345875978084,-1.22076414510593,0.351030139166091,-3.47766191246707,0.000505807463444238,0.00838202120003444,"ENSMUSG00000038403|Hjv"
943.506842379673,-1.22118386546729,0.157979338022743,-7.73002267734205,1.07527427179781e-14,3.27619092601976e-12,"ENSMUSG00000035299|Mid1"
110.526019159393,-1.23872788745667,0.320435331747373,-3.86576561548857,0.000110741251922907,0.00255410799753668,"ENSMUSG00000042567|Nek10"
42.8905288041113,-1.23915856170729,0.423529179611793,-2.92579265221609,0.00343579850210784,0.0348740576189988,"ENSMUSG00000028602|Tnfrsf8"
91.8434983166071,-1.2440574971304,0.288343479231528,-4.31449846012112,1.59965648933794e-05,0.000545350652141734,"ENSMUSG00000086822|5330413P13Rik"
153.253775167272,-1.26925121437802,0.28040803375447,-4.52644383038397,5.99845332716064e-06,0.000243969880404681,"ENSMUSG00000055639|Dach1"
69.9211117534407,-1.27050058372884,0.434340224296822,-2.92512761346413,0.00344314993764109,0.034874899728919,"ENSMUSG00000120522"
38.0993898981405,-1.28601830199954,0.420698138662856,-3.0568671068691,0.00223663412981715,0.0255498409045496,"ENSMUSG00000099632|2900093K20Rik"
44.255176234459,-1.28878061196018,0.41043841117028,-3.140009747834,0.00168942213134926,0.020749783702364,"ENSMUSG00000031258|Xkrx"
59.8821305988101,-1.29803433420301,0.357771716437649,-3.62810774179582,0.000285506119300235,0.00552158660789219,"ENSMUSG00000117172|A230051N06Rik"
37.7126691846316,-1.29819412518834,0.454404846225935,-2.85691082736134,0.00427786001948828,0.0408655637835274,"ENSMUSG00000118026|Gm50335"
46.2637207956758,-1.29945076270701,0.422578755232729,-3.07504990872377,0.00210467331163631,0.0244985666241206,"ENSMUSG00000107402|4732416N19Rik"
109.093620266417,-1.30162289495197,0.367351416161897,-3.54326358273334,0.000395207483474582,0.00705402709712545,"ENSMUSG00000028125|Abca4"
134.905964145678,-1.33319619756712,0.26456901064299,-5.03912455327631,4.67666074191148e-07,2.58661041734957e-05,"ENSMUSG00000031853|Map3k21"
72.4687748935805,-1.34882258000168,0.326526486720315,-4.13082134178295,3.61469429529411e-05,0.00104977250545774,"ENSMUSG00000025407|Gli1"
62.9857478867284,-1.36488721747725,0.454269958520491,-3.00457292382385,0.00265953995719415,0.0290127075606727,"ENSMUSG00000089889|0610040B10Rik"
80.3376740310479,-1.40736151082148,0.309808698146674,-4.5426791411621,5.55437602394139e-06,0.000230221595245323,"ENSMUSG00000045322|Tlr9"
94.5107109534728,-1.40899373668923,0.331258703495275,-4.25345423930674,2.10497970331917e-05,0.000688459180933033,"ENSMUSG00000116673|A630089N07Rik"
68.9761483784895,-1.41532211057554,0.340980195745817,-4.15074578592415,3.31393681397552e-05,0.000980462361981481,"ENSMUSG00000021624|Cd180"
45.9528184077258,-1.42817913214708,0.40500193518165,-3.52635137781877,0.000421327566842431,0.00737620549733115,"ENSMUSG00000054493|Gm9947"
33.7913408842308,-1.43967052874767,0.474772554791037,-3.03233730387242,0.00242667872829991,0.0270365340942353,"ENSMUSG00000042349|Ikbke"
342.114380030308,-1.45537737693141,0.152788976398628,-9.52540825415514,1.64394470290667e-21,1.05742176501408e-18,"ENSMUSG00000092492|B230208B08Rik"
37.1730034199774,-1.45665354801063,0.442490212802646,-3.29194523599623,0.000994969845240135,0.0141412877338637,"ENSMUSG00000120920"
65.5071461552646,-1.46839414646734,0.3982112336704,-3.68747544596577,0.000226489940505816,0.00458444148807051,"ENSMUSG00000025038|Efhc2"
51.517789992315,-1.48540241113669,0.431505567872587,-3.44237136605221,0.000576638036092672,0.00934185892987074,"ENSMUSG00000108242|9330118I20Rik"
240.421396964587,-1.49543329721187,0.212973503830686,-7.0216870658274,2.19205069982925e-12,4.09347790364889e-10,"ENSMUSG00000075511|1700001L05Rik"
28.9922824371655,-1.50233554401592,0.505167076755877,-2.97393795665335,0.00294004515069793,0.0311720171747076,"ENSMUSG00000032268|Tmprss5"
139.928631268944,-1.50373452512711,0.319706096290762,-4.70349030742135,2.55751242891383e-06,0.000117193452118592,"ENSMUSG00000044254|Pcsk9"
56.6289151939245,-1.50656269685791,0.407509302609242,-3.69700197568874,0.000218160645200707,0.00445740697082433,"ENSMUSG00000027967|Neurog2"
91.7646811052774,-1.50702061247504,0.312067117882879,-4.82915541598534,1.3711336406928e-06,6.7649085050886e-05,"ENSMUSG00000050010|Shisa3"
54.1797517185011,-1.50976506673847,0.383198813756507,-3.93990015767065,8.15155273548254e-05,0.00197444932157776,"ENSMUSG00000023828|Slc22a3"
28.9084035316734,-1.53577907147019,0.501200773892804,-3.06419932184433,0.00218253443525363,0.0251020367795031,"ENSMUSG00000078815|Cacng6"
31.4665771291314,-1.53879140238168,0.513928655028979,-2.99417319373816,0.00275189685907951,0.0296110240096864,"ENSMUSG00000087159|Gm15246"
46.9961120413881,-1.556404888227,0.430506465325001,-3.61528807018502,0.000300013824044665,0.00573826000240495,"ENSMUSG00000023945|Slc5a7"
60.8456639635719,-1.55670839272121,0.381500983468018,-4.08048330195644,4.49421579157987e-05,0.00123498489956278,"ENSMUSG00000116243|Gm49552"
52.131255426311,-1.56147952560959,0.364883609720074,-4.27939069887931,1.87405641760923e-05,0.000627104774655482,"ENSMUSG00000115360|Gm48932"
65.8942143456238,-1.56185175935209,0.515492458067003,-3.02982465584216,0.0024469575548789,0.0272063456181702,"ENSMUSG00000023274|Cd4"
47.1014618121897,-1.56387352939935,0.447787669333121,-3.49244438045467,0.000478621261293671,0.00807011208241475,"ENSMUSG00000115936|4833415N18Rik"
39.1658426944016,-1.58489687794363,0.448814745868088,-3.53129413089616,0.000413531627135981,0.00727639692854162,"ENSMUSG00000085913|Gm15601"
51.0009926341302,-1.59748288603521,0.388844500570744,-4.10828206054203,3.98613106636785e-05,0.00112199575736808,"ENSMUSG00000089737|Gm15688"
24.9514799341826,-1.63446946362129,0.542704110073782,-3.01171381104719,0.00259777384932385,0.0285722219387,"ENSMUSG00000102801|Gm37478"
24.3437456934132,-1.66120403681775,0.575816593191371,-2.88495339741913,0.00391471606551997,0.0384106632259239,"ENSMUSG00000111246|4930517E14Rik"
24.4103414433643,-1.66718930813802,0.571231480394478,-2.91858793739221,0.00351620683558872,0.0353800487332963,"ENSMUSG00000050808|Muc15"
35.9927995917751,-1.69965426541457,0.462646619921436,-3.67376349945709,0.000239003963141919,0.00478752229283243,"ENSMUSG00000074771|Ankef1"
96.7145712995143,-1.70014819941543,0.376129156313532,-4.52011807879693,6.18051494862162e-06,0.000249814487825666,"ENSMUSG00000046922|Gpr6"
24.9011192993342,-1.7028056796481,0.574302605580388,-2.96499730821742,0.00302685578009028,0.0317819856909479,"ENSMUSG00000020963|Tshr"
35.212434366586,-1.70960539603134,0.46092289087627,-3.70909197584258,0.000208003864078195,0.00427752786161115,"ENSMUSG00000103622|B430319G15Rik"
36.1714800623411,-1.72322608226706,0.515919281163914,-3.34010793002242,0.000837458364948798,0.0125380512276429,"ENSMUSG00000038115|Ano2"
28.7242069627345,-1.75623969187666,0.580506481085144,-3.02535759565287,0.0024833931877295,0.027523350026355,"ENSMUSG00000022026|Olfm4"
26.3395547817896,-1.79269273096648,0.515710230306359,-3.47616282481253,0.000508643370535968,0.00841296134866491,"ENSMUSG00000117246|Gm17891"
383.981179392996,-1.81176810048265,0.18955243112924,-9.55813697397189,1.19895473607251e-21,8.00855650052743e-19,"ENSMUSG00000050211|Pla2g4e"
49.0131618065048,-1.81560975438213,0.482910101858831,-3.75972618380406,0.000170099429386827,0.0036246831781117,"ENSMUSG00000057719|Sh3rf2"
33.5071920080689,-1.82238973349898,0.519092633818883,-3.51072162225063,0.00044689211902721,0.00768433211004511,"ENSMUSG00000100235|Gm28557"
26.7125619535746,-1.82796037370086,0.59817375509146,-3.05590199861137,0.0022438458390197,0.0255869144361491,"ENSMUSG00000086629|2810403D21Rik"
24.7792100142152,-1.86222070589974,0.58787575280283,-3.16771136931773,0.00153643975870342,0.0192522362229616,"ENSMUSG00000120026"
25.7109822812566,-1.93181542618219,0.539774749042031,-3.57892885802957,0.000345005360396568,0.00640139753633247,"ENSMUSG00000093394|Gm20621"
47.0735660653848,-1.96840664841439,0.414982832946067,-4.7433447654694,2.10218046554673e-06,9.73878854467395e-05,"ENSMUSG00000041679|Fbxl9"
38.1316051858738,-1.99027901530545,0.626843858630707,-3.17507938843504,0.00149795512705174,0.0189337603286082,"ENSMUSG00000042489|Clspn"
37.8643106098172,-1.99111253287835,0.438817486989859,-4.53745028835728,5.69384464612898e-06,0.000234881235081525,"ENSMUSG00000046610|Oacyl"
548.595749295361,-1.99378836294996,0.189153912071562,-10.5405610759753,5.61628178238744e-26,5.41877587304015e-23,"ENSMUSG00000095134|Mid1-ps1"
36.6061776560373,-2.00545851761037,0.475499221700782,-4.21758527897727,2.46932443035112e-05,0.000789774537420035,"ENSMUSG00000073485|H3f3aos"
23.2716875290357,-2.04439014294376,0.727630472002738,-2.80965438035705,0.00495947271056701,0.0453613073257812,"ENSMUSG00000079105|C7"
50.5820059832312,-2.12562428214751,0.488540911260075,-4.35096474656537,1.35539845280054e-05,0.000476502124084756,"ENSMUSG00000025946|Pth2r"
68.1660638450902,-2.12732493766148,0.368547675291814,-5.77218384562344,7.82506708087546e-09,7.30634085986903e-07,"ENSMUSG00000051354|Samd3"
165.417342836374,-2.14777189142204,0.246361237239298,-8.71797818313375,2.83213510092461e-18,1.32934298102048e-15,"ENSMUSG00000040605|Bace2"
24.7409979783171,-2.25639386461424,0.702362853025075,-3.21257574328704,0.00131550455807531,0.0175287713089366,"ENSMUSG00000027356|Fermt1"
260.768704407002,-2.32452632385955,0.212595780785848,-10.9340190819737,7.92584748506075e-28,9.17654621820334e-25,"ENSMUSG00000099871|Gm21742"
22.9444870541941,-2.4451692581508,0.649192001223313,-3.76648087706443,0.000165564758918312,0.00354341582497559,"ENSMUSG00000114624|Gm48267"
23.401608062152,-2.49629890493868,0.782766817709068,-3.18907093206203,0.00142730850341815,0.0184160971611167,"ENSMUSG00000056071|S100a9"
26.4294020741539,-4.13979369746625,0.869884132965089,-4.7590173686182,1.94537697151574e-06,9.18080485443312e-05,"ENSMUSG00000034837|Gnat1"
27.892793861348,-8.25438999968006,1.34193724935072,-6.15109983993204,7.69474586444688e-10,8.5663238094775e-08,"ENSMUSG00000092192|Dnaaf4"
235.885171304369,-11.3299179103858,1.19066755110743,-9.51560147905938,1.80664694649618e-21,1.12057276856426e-18,"ENSMUSG00000113591|4930447K03Rik"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
